,Name,Address,Lat,Lon,Type,Business_Status,Icon,Times,Price_Level,Rating,ID,Photo Reference
0,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAJn8FcAjLedwkwbH9Y7mpXXnCLA_e26nOky_RsFjXDBZKy0c8_DvSdDMUeq9wu8a7Z6zMPgtMQvCDmix5G6rjD1R91qGgEyldzU0sCGwonmNpOKNChHZFoIst6PS-jqYPfBg1QZwNT0i0-uS_Kr8oDGT61YS9-BSjrpLCPKUbb7m8dx
1,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAJn8FcAjLedwkwbH9Y7mpXXnCLA_e26nOky_RsFjXDBZKy0c8_DvSdDMUeq9wu8a7Z6zMPgtMQvCDmix5G6rjD1R91qGgEyldzU0sCGwonmNpOKNChHZFoIst6PS-jqYPfBg1QZwNT0i0-uS_Kr8oDGT61YS9-BSjrpLCPKUbb7m8dx
2,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAJn8FcAjLedwkwbH9Y7mpXXnCLA_e26nOky_RsFjXDBZKy0c8_DvSdDMUeq9wu8a7Z6zMPgtMQvCDmix5G6rjD1R91qGgEyldzU0sCGwonmNpOKNChHZFoIst6PS-jqYPfBg1QZwNT0i0-uS_Kr8oDGT61YS9-BSjrpLCPKUbb7m8dx
3,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAI_2cKuM4D1G6b1538WhnNs8VkJU4CNJ47sa-IUb4XJBBwZ2iy6p7xPrtVisULt8NftIzFBKiOHGwezIelEPoK9WSNQGOWLS7RXibBkNraL4CkQrZWS7cq9BjCzHmqC2Qc8JLIpkQHHHpCKrsl4YEBpRXbr427CWObXfrDZEC78yb0d
4,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAI_2cKuM4D1G6b1538WhnNs8VkJU4CNJ47sa-IUb4XJBBwZ2iy6p7xPrtVisULt8NftIzFBKiOHGwezIelEPoK9WSNQGOWLS7RXibBkNraL4CkQrZWS7cq9BjCzHmqC2Qc8JLIpkQHHHpCKrsl4YEBpRXbr427CWObXfrDZEC78yb0d
5,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAI_2cKuM4D1G6b1538WhnNs8VkJU4CNJ47sa-IUb4XJBBwZ2iy6p7xPrtVisULt8NftIzFBKiOHGwezIelEPoK9WSNQGOWLS7RXibBkNraL4CkQrZWS7cq9BjCzHmqC2Qc8JLIpkQHHHpCKrsl4YEBpRXbr427CWObXfrDZEC78yb0d
6,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIz73gFEDEbyjETtsrB1d0iU5kWywC5yUqqQxN5dlC9evn3IXUeytVvHVBrj53bcby3pADEH_TajHzX63cuM5YTKw_QCveGwUg6kHTlJ5MV3Sz2k2I0hi5K9isXQIQcrBnudLuz-6AM512JsHdYeL4QYJbqFEdza35-wEsvVzdQccfU
7,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIz73gFEDEbyjETtsrB1d0iU5kWywC5yUqqQxN5dlC9evn3IXUeytVvHVBrj53bcby3pADEH_TajHzX63cuM5YTKw_QCveGwUg6kHTlJ5MV3Sz2k2I0hi5K9isXQIQcrBnudLuz-6AM512JsHdYeL4QYJbqFEdza35-wEsvVzdQccfU
8,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIz73gFEDEbyjETtsrB1d0iU5kWywC5yUqqQxN5dlC9evn3IXUeytVvHVBrj53bcby3pADEH_TajHzX63cuM5YTKw_QCveGwUg6kHTlJ5MV3Sz2k2I0hi5K9isXQIQcrBnudLuz-6AM512JsHdYeL4QYJbqFEdza35-wEsvVzdQccfU
9,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
10,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
11,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
12,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIo7JlSefaLhs_c4PMKHonI43HPsmYe7zweZvjBhtOl-zymVrb5htrxqlZnMw97lAwEyWbXIgvug9GTihg5w-711Rx3Batrpqrmv__CxhDjku8e_U87HJYdQLLBVti4qLD5H3TYRJq9tPqKBeg-Kbwp8mxjMqtPSwBeDpdmoKWqAMyM
13,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIo7JlSefaLhs_c4PMKHonI43HPsmYe7zweZvjBhtOl-zymVrb5htrxqlZnMw97lAwEyWbXIgvug9GTihg5w-711Rx3Batrpqrmv__CxhDjku8e_U87HJYdQLLBVti4qLD5H3TYRJq9tPqKBeg-Kbwp8mxjMqtPSwBeDpdmoKWqAMyM
14,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIo7JlSefaLhs_c4PMKHonI43HPsmYe7zweZvjBhtOl-zymVrb5htrxqlZnMw97lAwEyWbXIgvug9GTihg5w-711Rx3Batrpqrmv__CxhDjku8e_U87HJYdQLLBVti4qLD5H3TYRJq9tPqKBeg-Kbwp8mxjMqtPSwBeDpdmoKWqAMyM
15,Upper Market Gallery,"4690 18th Street, San Francisco",37.7605072,-122.4432515,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIcsDczd_j4AR2ers3EXIxXY,ARywPALPfrHMNAn0xYf9XgMb_QvYAOJal9NYpAdG6qHZcUjctKVxhpNavv3ixtZhm2jVzW9WZw2InEue6zvLdKyiJpgg7tBjvyMBVQGDPqQln65s2r2ymiGHyyTxyTOtaCVdpAh_BU-0VC9TGvRYzDWdpJpFf3WPse5edcM8oAuwZZ6fdG7Y
16,Upper Market Gallery,"4690 18th Street, San Francisco",37.7605072,-122.4432515,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIcsDczd_j4AR2ers3EXIxXY,ARywPALPfrHMNAn0xYf9XgMb_QvYAOJal9NYpAdG6qHZcUjctKVxhpNavv3ixtZhm2jVzW9WZw2InEue6zvLdKyiJpgg7tBjvyMBVQGDPqQln65s2r2ymiGHyyTxyTOtaCVdpAh_BU-0VC9TGvRYzDWdpJpFf3WPse5edcM8oAuwZZ6fdG7Y
17,Upper Market Gallery,"4690 18th Street, San Francisco",37.7605072,-122.4432515,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIcsDczd_j4AR2ers3EXIxXY,ARywPALPfrHMNAn0xYf9XgMb_QvYAOJal9NYpAdG6qHZcUjctKVxhpNavv3ixtZhm2jVzW9WZw2InEue6zvLdKyiJpgg7tBjvyMBVQGDPqQln65s2r2ymiGHyyTxyTOtaCVdpAh_BU-0VC9TGvRYzDWdpJpFf3WPse5edcM8oAuwZZ6fdG7Y
18,Queer Arts Featured,"575 Castro Street, San Francisco",37.7597602,-122.4346696,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIQXQDMl_j4ARDpppPP5dIsc,ARywPALfU_X_GoGcI_D-MceQ9nBrtiDoQzyz30HC7Ve9Jgjl0RdJ4zW_5Yw945Oas91ZEMnbwdNmqaCtowvMXjtfb0EQF3F4OHSp8WEbzNXe0eUi7ZL97TDjezL_Tz6UdVuT65fqAzsKFJZkzNX7e_iTH3_wTW43qNt7CEPJK3lPO7M_pyyv
19,Queer Arts Featured,"575 Castro Street, San Francisco",37.7597602,-122.4346696,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIQXQDMl_j4ARDpppPP5dIsc,ARywPALfU_X_GoGcI_D-MceQ9nBrtiDoQzyz30HC7Ve9Jgjl0RdJ4zW_5Yw945Oas91ZEMnbwdNmqaCtowvMXjtfb0EQF3F4OHSp8WEbzNXe0eUi7ZL97TDjezL_Tz6UdVuT65fqAzsKFJZkzNX7e_iTH3_wTW43qNt7CEPJK3lPO7M_pyyv
20,Queer Arts Featured,"575 Castro Street, San Francisco",37.7597602,-122.4346696,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5.0,ChIJIQXQDMl_j4ARDpppPP5dIsc,ARywPALfU_X_GoGcI_D-MceQ9nBrtiDoQzyz30HC7Ve9Jgjl0RdJ4zW_5Yw945Oas91ZEMnbwdNmqaCtowvMXjtfb0EQF3F4OHSp8WEbzNXe0eUi7ZL97TDjezL_Tz6UdVuT65fqAzsKFJZkzNX7e_iTH3_wTW43qNt7CEPJK3lPO7M_pyyv
21,Joe Loux,"594 Clipper Street, San Francisco",37.7488028,-122.4381137,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ7b7bHQ1-j4ARM3R6aHxECrU,
22,Joe Loux,"594 Clipper Street, San Francisco",37.7488028,-122.4381137,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ7b7bHQ1-j4ARM3R6aHxECrU,
23,Joe Loux,"594 Clipper Street, San Francisco",37.7488028,-122.4381137,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ7b7bHQ1-j4ARM3R6aHxECrU,
24,ArtSavesLives Studio and Gallery,"518 Castro Street, San Francisco",37.7605194,-122.4352061,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJiyk_LBt-j4ARN-15u_UKYEI,ARywPAKggWhAHvnuE1CZ3fnMafuzOQvE8blG3l5OKyH2ugnhOruh5DQ_2-u_3u-89ymCppeX_kNtBJ4EkiYVEslLrJU39RNfZcfynQeLMwGuhIK-VZAbf_iyfoponb6-ARNoOvy_pHJXDOLmSQdxYu5umijJExCffBcuvD-Enwt7fxV2q26T
25,ArtSavesLives Studio and Gallery,"518 Castro Street, San Francisco",37.7605194,-122.4352061,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJiyk_LBt-j4ARN-15u_UKYEI,ARywPAKggWhAHvnuE1CZ3fnMafuzOQvE8blG3l5OKyH2ugnhOruh5DQ_2-u_3u-89ymCppeX_kNtBJ4EkiYVEslLrJU39RNfZcfynQeLMwGuhIK-VZAbf_iyfoponb6-ARNoOvy_pHJXDOLmSQdxYu5umijJExCffBcuvD-Enwt7fxV2q26T
26,ArtSavesLives Studio and Gallery,"518 Castro Street, San Francisco",37.7605194,-122.4352061,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJiyk_LBt-j4ARN-15u_UKYEI,ARywPAKggWhAHvnuE1CZ3fnMafuzOQvE8blG3l5OKyH2ugnhOruh5DQ_2-u_3u-89ymCppeX_kNtBJ4EkiYVEslLrJU39RNfZcfynQeLMwGuhIK-VZAbf_iyfoponb6-ARNoOvy_pHJXDOLmSQdxYu5umijJExCffBcuvD-Enwt7fxV2q26T
27,CHUNG 24 GALLERY,"4071 24th Street, San Francisco",37.7512441,-122.43339,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJE77QVj9_j4ARAImxO-T5UPg,ARywPAIqwk7nJIkFM_2rHQ3gFSBP6hv_9CmeDx_TD0TH-oVBfEX6k3b6d_K_3MhkHkzJNQuQQsSYkh1hXFme3PzFXNndAv7O4LXfU4Gs_m4zJqP6N6B1j3_nc9B3k-jnkhojgxmkzfV4Bs60K-7nkwPouqJS4ntcE6LUkUhcvXAd9O0JwxJa
28,CHUNG 24 GALLERY,"4071 24th Street, San Francisco",37.7512441,-122.43339,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJE77QVj9_j4ARAImxO-T5UPg,ARywPAIqwk7nJIkFM_2rHQ3gFSBP6hv_9CmeDx_TD0TH-oVBfEX6k3b6d_K_3MhkHkzJNQuQQsSYkh1hXFme3PzFXNndAv7O4LXfU4Gs_m4zJqP6N6B1j3_nc9B3k-jnkhojgxmkzfV4Bs60K-7nkwPouqJS4ntcE6LUkUhcvXAd9O0JwxJa
29,CHUNG 24 GALLERY,"4071 24th Street, San Francisco",37.7512441,-122.43339,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJE77QVj9_j4ARAImxO-T5UPg,ARywPAIqwk7nJIkFM_2rHQ3gFSBP6hv_9CmeDx_TD0TH-oVBfEX6k3b6d_K_3MhkHkzJNQuQQsSYkh1hXFme3PzFXNndAv7O4LXfU4Gs_m4zJqP6N6B1j3_nc9B3k-jnkhojgxmkzfV4Bs60K-7nkwPouqJS4ntcE6LUkUhcvXAd9O0JwxJa
30,MesArt Gallery,"135 Red Rock Way L-109, San Francisco",37.746157,-122.4420358,art_gallery,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJl3ipJdOkj4ARzwf8DWsYksI,
31,MesArt Gallery,"135 Red Rock Way L-109, San Francisco",37.746157,-122.4420358,point_of_interest,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJl3ipJdOkj4ARzwf8DWsYksI,
32,MesArt Gallery,"135 Red Rock Way L-109, San Francisco",37.746157,-122.4420358,establishment,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJl3ipJdOkj4ARzwf8DWsYksI,
33,G.B. Sunny Fisher - Mixed Media Artist,"5160 Diamond Heights Boulevard, San Francisco",37.7459201,-122.4405175,painter,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJrWw9TDd-j4ARATSINDtva2k,
34,G.B. Sunny Fisher - Mixed Media Artist,"5160 Diamond Heights Boulevard, San Francisco",37.7459201,-122.4405175,art_gallery,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJrWw9TDd-j4ARATSINDtva2k,
35,G.B. Sunny Fisher - Mixed Media Artist,"5160 Diamond Heights Boulevard, San Francisco",37.7459201,-122.4405175,point_of_interest,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJrWw9TDd-j4ARATSINDtva2k,
36,G.B. Sunny Fisher - Mixed Media Artist,"5160 Diamond Heights Boulevard, San Francisco",37.7459201,-122.4405175,establishment,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJrWw9TDd-j4ARATSINDtva2k,
37,Niks Fine Art,"215 Panorama Drive, San Francisco",37.7488326,-122.4522749,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJz6U-1v59j4ARzLwOVNpiW-s,
38,Niks Fine Art,"215 Panorama Drive, San Francisco",37.7488326,-122.4522749,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJz6U-1v59j4ARzLwOVNpiW-s,
39,Niks Fine Art,"215 Panorama Drive, San Francisco",37.7488326,-122.4522749,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJz6U-1v59j4ARzLwOVNpiW-s,
40,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAIHiN2y6eEhTXTQpuTinDB77sh7TPhN9p3ESCscXo_nRvw4D0SZsu_stqKOQ-Oo1dycco7fZCF655aOnN-Yh27nsNchoACCbc7z0qBdVmX8sXXB9YUUN4Towf9F3fwTePEl4iBaPtZoj3vSdoMCwhfA0dha6OOBQGT1Dwx6ZRz9gCDe
41,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAIHiN2y6eEhTXTQpuTinDB77sh7TPhN9p3ESCscXo_nRvw4D0SZsu_stqKOQ-Oo1dycco7fZCF655aOnN-Yh27nsNchoACCbc7z0qBdVmX8sXXB9YUUN4Towf9F3fwTePEl4iBaPtZoj3vSdoMCwhfA0dha6OOBQGT1Dwx6ZRz9gCDe
42,ARTroads Academy,"246 Romain Street, San Francisco",37.756096,-122.442157,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,,ChIJtymNGQZ-j4ARUwhibuluXII,ARywPAIHiN2y6eEhTXTQpuTinDB77sh7TPhN9p3ESCscXo_nRvw4D0SZsu_stqKOQ-Oo1dycco7fZCF655aOnN-Yh27nsNchoACCbc7z0qBdVmX8sXXB9YUUN4Towf9F3fwTePEl4iBaPtZoj3vSdoMCwhfA0dha6OOBQGT1Dwx6ZRz9gCDe
43,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAKGW4-lvdjKArB-VhGCJ0RW4Ec1LIl0kU547bSytGYmzrUGCS4bk0_EbF-uHPpuI13NQ2IO6MuqMZdZ3fEIbrHoo8PpKE2fIZkivh2SqcmHdyWPaeGVUYsJkxzi8luZNrSAnQjtkO6ruMNnXYFJOU5Cj2HE96RbCM5dKrT20D75keXE
44,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAKGW4-lvdjKArB-VhGCJ0RW4Ec1LIl0kU547bSytGYmzrUGCS4bk0_EbF-uHPpuI13NQ2IO6MuqMZdZ3fEIbrHoo8PpKE2fIZkivh2SqcmHdyWPaeGVUYsJkxzi8luZNrSAnQjtkO6ruMNnXYFJOU5Cj2HE96RbCM5dKrT20D75keXE
45,The Artist's Gallery,"4406-A 18th Street, San Francisco",37.7607987,-122.4386565,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJRfpfYwR-j4ARlaQe_pVsYCA,ARywPAKGW4-lvdjKArB-VhGCJ0RW4Ec1LIl0kU547bSytGYmzrUGCS4bk0_EbF-uHPpuI13NQ2IO6MuqMZdZ3fEIbrHoo8PpKE2fIZkivh2SqcmHdyWPaeGVUYsJkxzi8luZNrSAnQjtkO6ruMNnXYFJOU5Cj2HE96RbCM5dKrT20D75keXE
46,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIUeHKRH8HOjvabx3BdPE5EPNOsy8VMA3DHGhcEh7qdS7-WVLsbNIKrXraunNhU9qwzKYTRJh5i5-1O0-Lon53z3-o17JqWjHP64u2Q-6v8achsA71Yp0ztfDsUsmxVUk7ps2SfqwqjMBRqdv3vLqeGRQocuUcZsOMPvxsliX3etq7o
47,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIUeHKRH8HOjvabx3BdPE5EPNOsy8VMA3DHGhcEh7qdS7-WVLsbNIKrXraunNhU9qwzKYTRJh5i5-1O0-Lon53z3-o17JqWjHP64u2Q-6v8achsA71Yp0ztfDsUsmxVUk7ps2SfqwqjMBRqdv3vLqeGRQocuUcZsOMPvxsliX3etq7o
48,Tribal Art Asia,"49 Rivoli Street, San Francisco",37.762331,-122.448746,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJfZv1kP99j4ARNldMXoRY_2A,ARywPAIUeHKRH8HOjvabx3BdPE5EPNOsy8VMA3DHGhcEh7qdS7-WVLsbNIKrXraunNhU9qwzKYTRJh5i5-1O0-Lon53z3-o17JqWjHP64u2Q-6v8achsA71Yp0ztfDsUsmxVUk7ps2SfqwqjMBRqdv3vLqeGRQocuUcZsOMPvxsliX3etq7o
49,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
50,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
51,JohnnyBotts,"584 Castro Street, San Francisco",37.75959689999999,-122.4352004,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,,ChIJ__9b0hp-j4ARy_cqUEtsOAY,
52,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIuzf9qmEwz_h2W3nx5nLwQWTOJAbUW5ZEBD2mJYCrnAVRuU4kSWwiJ6IWXSsShvr8gTF1J4Z0k0CQuooZxGWxX7sE5tN3dw8DB10RGe5orK4wL0xGn_sON1qs2qjpah58Jjgvsy4dDGqxkurhj5SV7PO-UAqa9I51kz2P8fdpqD-_A
53,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIuzf9qmEwz_h2W3nx5nLwQWTOJAbUW5ZEBD2mJYCrnAVRuU4kSWwiJ6IWXSsShvr8gTF1J4Z0k0CQuooZxGWxX7sE5tN3dw8DB10RGe5orK4wL0xGn_sON1qs2qjpah58Jjgvsy4dDGqxkurhj5SV7PO-UAqa9I51kz2P8fdpqD-_A
54,2358MRKT Gallery l Space,"2358 Market Street Ste #1, San Francisco",37.7634703,-122.4344871,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,4.7,ChIJU-uuuxx-j4ARRIitc7ZLYDM,ARywPAIuzf9qmEwz_h2W3nx5nLwQWTOJAbUW5ZEBD2mJYCrnAVRuU4kSWwiJ6IWXSsShvr8gTF1J4Z0k0CQuooZxGWxX7sE5tN3dw8DB10RGe5orK4wL0xGn_sON1qs2qjpah58Jjgvsy4dDGqxkurhj5SV7PO-UAqa9I51kz2P8fdpqD-_A
55,Upper Market Gallery,"4690 18th Street, San Francisco",37.7605072,-122.4432515,art_gallery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJIcsDczd_j4AR2ers3EXIxXY,ARywPAKoIOvGjY5thWXQZlIaFFPA1yZXmFqL6F3xwMEVuDtnEWSV1CQhEG_APwLSKnlIXgucwOl8NQny6_ue7eURqEyiX9YV-FMoykMmbRlasnoz3yLn6mLh8Q_hCBa1ruuO052u9g5qI_HiG2TD71OwKkbrx9ZTHoCzos_l_ctGQAr4ZrI9
56,Upper Market Gallery,"4690 18th Street, San Francisco",37.7605072,-122.4432515,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,5,ChIJIcsDczd_j4AR2ers3EXIxXY,ARywPAKoIOvGjY5thWXQZlIaFFPA1yZXmFqL6F3xwMEVuDtnEWSV1CQhEG_APwLSKnlIXgucwOl8NQny6_ue7eURqEyiX9YV-FMoykMmbRlasnoz3yLn6mLh8Q_hCBa1ruuO052u9g5qI_HiG2TD71OwKkbrx9ZTHoCzos_l_ctGQAr4ZrI9
