,Name,Address,Lat,Lon,Type,Business_Status,Icon,Rating,Total_Ratings,ID,Photo Reference,Price_Level
204,Birch & Rye,"1320 Castro Street, San Francisco",37.7509101,-122.4342714,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,37.0,ChIJQ6Z_bkR_j4ARN9KgrmqrPEs,ARywPAICXEcHPjZWMAHbSHzRisSlPdepqvXQ9u46SGcA0pvPSRCFu-RI18LOgUxELFT8E8XZBVACfxVWvWCGtNLkG0yMOB57H22lsV2evQSAgJFocv6TQQLujgbuJIelkVnvn1dflJXGsxF9JAlkvEpXYstRaa-4VJxWpGfG-bfYP2IvnApN,
205,Birch & Rye,"1320 Castro Street, San Francisco",37.7509101,-122.4342714,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,37.0,ChIJQ6Z_bkR_j4ARN9KgrmqrPEs,ARywPAICXEcHPjZWMAHbSHzRisSlPdepqvXQ9u46SGcA0pvPSRCFu-RI18LOgUxELFT8E8XZBVACfxVWvWCGtNLkG0yMOB57H22lsV2evQSAgJFocv6TQQLujgbuJIelkVnvn1dflJXGsxF9JAlkvEpXYstRaa-4VJxWpGfG-bfYP2IvnApN,
206,Bhoga,"468 Castro Street, San Francisco",37.7614188,-122.435331,bar,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,200.0,ChIJA2rxc9R_j4ARYUjBySyT6QY,ARywPAJBx_d2zpMqvHp5WS2EcOcJr2f-NLGzR-ll2EC10DptSK69mmTHaIORSeFqD8-gjd9M7GRz41ClHZtU5Gufn9MeFPY_VvLU5FEIAuar7vk8OL3Hm8mUFveHa7DFKPbsRT1P1A1b3hoqKRvfxXH4AcJBkcf_8wfxEhGdqG_Cov7YXoQW,2
207,Bhoga,"468 Castro Street, San Francisco",37.7614188,-122.435331,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,200.0,ChIJA2rxc9R_j4ARYUjBySyT6QY,ARywPAJBx_d2zpMqvHp5WS2EcOcJr2f-NLGzR-ll2EC10DptSK69mmTHaIORSeFqD8-gjd9M7GRz41ClHZtU5Gufn9MeFPY_VvLU5FEIAuar7vk8OL3Hm8mUFveHa7DFKPbsRT1P1A1b3hoqKRvfxXH4AcJBkcf_8wfxEhGdqG_Cov7YXoQW,2
208,Bhoga,"468 Castro Street, San Francisco",37.7614188,-122.435331,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,200.0,ChIJA2rxc9R_j4ARYUjBySyT6QY,ARywPAJBx_d2zpMqvHp5WS2EcOcJr2f-NLGzR-ll2EC10DptSK69mmTHaIORSeFqD8-gjd9M7GRz41ClHZtU5Gufn9MeFPY_VvLU5FEIAuar7vk8OL3Hm8mUFveHa7DFKPbsRT1P1A1b3hoqKRvfxXH4AcJBkcf_8wfxEhGdqG_Cov7YXoQW,2
209,Bhoga,"468 Castro Street, San Francisco",37.7614188,-122.435331,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,200.0,ChIJA2rxc9R_j4ARYUjBySyT6QY,ARywPAJBx_d2zpMqvHp5WS2EcOcJr2f-NLGzR-ll2EC10DptSK69mmTHaIORSeFqD8-gjd9M7GRz41ClHZtU5Gufn9MeFPY_VvLU5FEIAuar7vk8OL3Hm8mUFveHa7DFKPbsRT1P1A1b3hoqKRvfxXH4AcJBkcf_8wfxEhGdqG_Cov7YXoQW,2
210,Bhoga,"468 Castro Street, San Francisco",37.7614188,-122.435331,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,200.0,ChIJA2rxc9R_j4ARYUjBySyT6QY,ARywPAJBx_d2zpMqvHp5WS2EcOcJr2f-NLGzR-ll2EC10DptSK69mmTHaIORSeFqD8-gjd9M7GRz41ClHZtU5Gufn9MeFPY_VvLU5FEIAuar7vk8OL3Hm8mUFveHa7DFKPbsRT1P1A1b3hoqKRvfxXH4AcJBkcf_8wfxEhGdqG_Cov7YXoQW,2
211,HOT JOHNNIE’S,"4077 18th Street, San Francisco",37.7607551,-122.4344859,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,168.0,ChIJV5BrYp5_j4ARzK7UJsl4Qc4,ARywPAL__smVTcczHxohydDvQDjypm2ukaekarwtjG5k_j9U7WIcztCsyMItqYKIJZnM41i-Ws3aJCZKhIk0S2_KpwLX2lNHGLVb45CLOsAenULdK7usxynF9SfQ2HYwgIczEgl8HS_cgASNXLS8cSPswAs6Mdas-btPC8829PngFD3e_M4N,
212,HOT JOHNNIE’S,"4077 18th Street, San Francisco",37.7607551,-122.4344859,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,168.0,ChIJV5BrYp5_j4ARzK7UJsl4Qc4,ARywPAL__smVTcczHxohydDvQDjypm2ukaekarwtjG5k_j9U7WIcztCsyMItqYKIJZnM41i-Ws3aJCZKhIk0S2_KpwLX2lNHGLVb45CLOsAenULdK7usxynF9SfQ2HYwgIczEgl8HS_cgASNXLS8cSPswAs6Mdas-btPC8829PngFD3e_M4N,
213,HOT JOHNNIE’S,"4077 18th Street, San Francisco",37.7607551,-122.4344859,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,168.0,ChIJV5BrYp5_j4ARzK7UJsl4Qc4,ARywPAL__smVTcczHxohydDvQDjypm2ukaekarwtjG5k_j9U7WIcztCsyMItqYKIJZnM41i-Ws3aJCZKhIk0S2_KpwLX2lNHGLVb45CLOsAenULdK7usxynF9SfQ2HYwgIczEgl8HS_cgASNXLS8cSPswAs6Mdas-btPC8829PngFD3e_M4N,
214,HOT JOHNNIE’S,"4077 18th Street, San Francisco",37.7607551,-122.4344859,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,168.0,ChIJV5BrYp5_j4ARzK7UJsl4Qc4,ARywPAL__smVTcczHxohydDvQDjypm2ukaekarwtjG5k_j9U7WIcztCsyMItqYKIJZnM41i-Ws3aJCZKhIk0S2_KpwLX2lNHGLVb45CLOsAenULdK7usxynF9SfQ2HYwgIczEgl8HS_cgASNXLS8cSPswAs6Mdas-btPC8829PngFD3e_M4N,
215,Tuyoka Sushi,"460 Castro Street #481, San Francisco",37.7615267,-122.4352861,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJuRrzai1_j4ARrF47fpxKvk0,,
216,Tuyoka Sushi,"460 Castro Street #481, San Francisco",37.7615267,-122.4352861,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJuRrzai1_j4ARrF47fpxKvk0,,
217,Tuyoka Sushi,"460 Castro Street #481, San Francisco",37.7615267,-122.4352861,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJuRrzai1_j4ARrF47fpxKvk0,,
218,Tuyoka Sushi,"460 Castro Street #481, San Francisco",37.7615267,-122.4352861,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJuRrzai1_j4ARrF47fpxKvk0,,
219,Wicked 6 Bar & Bites,"4092 18th Street, San Francisco",37.76110219999999,-122.4346032,bar,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,4.4,20,ChIJvfHOLTF_j4AR-vn77wG2HQ8,ARywPAIXvb0knKrS1Ztm764eBmK-wljlzL5iEBEMsGMsD0HYgCeiVCuU3LN3ChZ5Yk962jIeaJuTqxHbCjljQrlf52CrjXc62yDfCRthfNA7FGqZWVOw8QCNcVzpEBW_Qzh11S20Zr9m1Z_A9OHrL_OD1Bu_So1AhxBzy_mE2TqgiRD9-dqw,
220,Wicked 6 Bar & Bites,"4092 18th Street, San Francisco",37.76110219999999,-122.4346032,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,4.4,20,ChIJvfHOLTF_j4AR-vn77wG2HQ8,ARywPAIXvb0knKrS1Ztm764eBmK-wljlzL5iEBEMsGMsD0HYgCeiVCuU3LN3ChZ5Yk962jIeaJuTqxHbCjljQrlf52CrjXc62yDfCRthfNA7FGqZWVOw8QCNcVzpEBW_Qzh11S20Zr9m1Z_A9OHrL_OD1Bu_So1AhxBzy_mE2TqgiRD9-dqw,
221,Wicked 6 Bar & Bites,"4092 18th Street, San Francisco",37.76110219999999,-122.4346032,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,4.4,20,ChIJvfHOLTF_j4AR-vn77wG2HQ8,ARywPAIXvb0knKrS1Ztm764eBmK-wljlzL5iEBEMsGMsD0HYgCeiVCuU3LN3ChZ5Yk962jIeaJuTqxHbCjljQrlf52CrjXc62yDfCRthfNA7FGqZWVOw8QCNcVzpEBW_Qzh11S20Zr9m1Z_A9OHrL_OD1Bu_So1AhxBzy_mE2TqgiRD9-dqw,
222,Wicked 6 Bar & Bites,"4092 18th Street, San Francisco",37.76110219999999,-122.4346032,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,4.4,20,ChIJvfHOLTF_j4AR-vn77wG2HQ8,ARywPAIXvb0knKrS1Ztm764eBmK-wljlzL5iEBEMsGMsD0HYgCeiVCuU3LN3ChZ5Yk962jIeaJuTqxHbCjljQrlf52CrjXc62yDfCRthfNA7FGqZWVOw8QCNcVzpEBW_Qzh11S20Zr9m1Z_A9OHrL_OD1Bu_So1AhxBzy_mE2TqgiRD9-dqw,
223,Wicked 6 Bar & Bites,"4092 18th Street, San Francisco",37.76110219999999,-122.4346032,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,4.4,20,ChIJvfHOLTF_j4AR-vn77wG2HQ8,ARywPAIXvb0knKrS1Ztm764eBmK-wljlzL5iEBEMsGMsD0HYgCeiVCuU3LN3ChZ5Yk962jIeaJuTqxHbCjljQrlf52CrjXc62yDfCRthfNA7FGqZWVOw8QCNcVzpEBW_Qzh11S20Zr9m1Z_A9OHrL_OD1Bu_So1AhxBzy_mE2TqgiRD9-dqw,
224,Tanglad,"469 Castro Street, San Francisco",37.7615065,-122.4348082,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,176,ChIJ8yaO_wp_j4ARR8OC2vZFF5g,ARywPALjzFugFUzD-EcCfRBptHh36kKzTMfxNLSkbOugzvc3JVH3338Pgs2CC1OQewvXhWkfhAybxS2I29qtN2y15PZL3qip7ajI2KZJw3two4upb8yNODo1ni95423hUXtsCjb2eBw9G6pAorZuHy21lJI-iUmH33rCbLZl6LZxG9BurzB5,
225,Tanglad,"469 Castro Street, San Francisco",37.7615065,-122.4348082,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,176,ChIJ8yaO_wp_j4ARR8OC2vZFF5g,ARywPALjzFugFUzD-EcCfRBptHh36kKzTMfxNLSkbOugzvc3JVH3338Pgs2CC1OQewvXhWkfhAybxS2I29qtN2y15PZL3qip7ajI2KZJw3two4upb8yNODo1ni95423hUXtsCjb2eBw9G6pAorZuHy21lJI-iUmH33rCbLZl6LZxG9BurzB5,
226,Tanglad,"469 Castro Street, San Francisco",37.7615065,-122.4348082,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,176,ChIJ8yaO_wp_j4ARR8OC2vZFF5g,ARywPALjzFugFUzD-EcCfRBptHh36kKzTMfxNLSkbOugzvc3JVH3338Pgs2CC1OQewvXhWkfhAybxS2I29qtN2y15PZL3qip7ajI2KZJw3two4upb8yNODo1ni95423hUXtsCjb2eBw9G6pAorZuHy21lJI-iUmH33rCbLZl6LZxG9BurzB5,
227,Tanglad,"469 Castro Street, San Francisco",37.7615065,-122.4348082,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.8,176,ChIJ8yaO_wp_j4ARR8OC2vZFF5g,ARywPALjzFugFUzD-EcCfRBptHh36kKzTMfxNLSkbOugzvc3JVH3338Pgs2CC1OQewvXhWkfhAybxS2I29qtN2y15PZL3qip7ajI2KZJw3two4upb8yNODo1ni95423hUXtsCjb2eBw9G6pAorZuHy21lJI-iUmH33rCbLZl6LZxG9BurzB5,
228,Lark,"4068 18th Street, San Francisco",37.7610908,-122.4342546,bar,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,339,ChIJU4vRPBt-j4AR6-UHDqsgoy0,ARywPAJiSYNUK0Fxal8iptpAtrowYmYmRWodXTBJQRj8pguQGL_YJFGBjLmHxebGFwYJ-QwRa2RZhgUIDl0dkBqpc_eh8SKLqjodP5SicsY7xcLHeGzSXe5xxNBEYS2wEE4ZDfTy4ollSG3XThZMWgXuO82pe2ADVKvDrdtc5PcCE6uK4lXP,2
229,Lark,"4068 18th Street, San Francisco",37.7610908,-122.4342546,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,339,ChIJU4vRPBt-j4AR6-UHDqsgoy0,ARywPAJiSYNUK0Fxal8iptpAtrowYmYmRWodXTBJQRj8pguQGL_YJFGBjLmHxebGFwYJ-QwRa2RZhgUIDl0dkBqpc_eh8SKLqjodP5SicsY7xcLHeGzSXe5xxNBEYS2wEE4ZDfTy4ollSG3XThZMWgXuO82pe2ADVKvDrdtc5PcCE6uK4lXP,2
230,Lark,"4068 18th Street, San Francisco",37.7610908,-122.4342546,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,339,ChIJU4vRPBt-j4AR6-UHDqsgoy0,ARywPAJiSYNUK0Fxal8iptpAtrowYmYmRWodXTBJQRj8pguQGL_YJFGBjLmHxebGFwYJ-QwRa2RZhgUIDl0dkBqpc_eh8SKLqjodP5SicsY7xcLHeGzSXe5xxNBEYS2wEE4ZDfTy4ollSG3XThZMWgXuO82pe2ADVKvDrdtc5PcCE6uK4lXP,2
231,Lark,"4068 18th Street, San Francisco",37.7610908,-122.4342546,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,339,ChIJU4vRPBt-j4AR6-UHDqsgoy0,ARywPAJiSYNUK0Fxal8iptpAtrowYmYmRWodXTBJQRj8pguQGL_YJFGBjLmHxebGFwYJ-QwRa2RZhgUIDl0dkBqpc_eh8SKLqjodP5SicsY7xcLHeGzSXe5xxNBEYS2wEE4ZDfTy4ollSG3XThZMWgXuO82pe2ADVKvDrdtc5PcCE6uK4lXP,2
232,Lark,"4068 18th Street, San Francisco",37.7610908,-122.4342546,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,339,ChIJU4vRPBt-j4AR6-UHDqsgoy0,ARywPAJiSYNUK0Fxal8iptpAtrowYmYmRWodXTBJQRj8pguQGL_YJFGBjLmHxebGFwYJ-QwRa2RZhgUIDl0dkBqpc_eh8SKLqjodP5SicsY7xcLHeGzSXe5xxNBEYS2wEE4ZDfTy4ollSG3XThZMWgXuO82pe2ADVKvDrdtc5PcCE6uK4lXP,2
233,Village Rotisserie,"4063 24th Street, San Francisco",37.7512497,-122.433258,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,72,ChIJw4Gvn21_j4ARiAu_ba6YLb4,ARywPAJX_gVFoD9Lfr1-uudpCh7xz60ckV_dXtANklSR4X8prs9GxtcUeL9itXNpNvNrCbPhcUsfoIcn372GYx9nSjMUvDLSe7JftvF558VrSGrIxG_4g8STdoAyXI0nhsxJjJdR_aZlNIB28uQKjE_7ilw6bM33s4F1uchv7mQDpppiFENZ,
234,Village Rotisserie,"4063 24th Street, San Francisco",37.7512497,-122.433258,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,72,ChIJw4Gvn21_j4ARiAu_ba6YLb4,ARywPAJX_gVFoD9Lfr1-uudpCh7xz60ckV_dXtANklSR4X8prs9GxtcUeL9itXNpNvNrCbPhcUsfoIcn372GYx9nSjMUvDLSe7JftvF558VrSGrIxG_4g8STdoAyXI0nhsxJjJdR_aZlNIB28uQKjE_7ilw6bM33s4F1uchv7mQDpppiFENZ,
235,Village Rotisserie,"4063 24th Street, San Francisco",37.7512497,-122.433258,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,72,ChIJw4Gvn21_j4ARiAu_ba6YLb4,ARywPAJX_gVFoD9Lfr1-uudpCh7xz60ckV_dXtANklSR4X8prs9GxtcUeL9itXNpNvNrCbPhcUsfoIcn372GYx9nSjMUvDLSe7JftvF558VrSGrIxG_4g8STdoAyXI0nhsxJjJdR_aZlNIB28uQKjE_7ilw6bM33s4F1uchv7mQDpppiFENZ,
236,Village Rotisserie,"4063 24th Street, San Francisco",37.7512497,-122.433258,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.3,72,ChIJw4Gvn21_j4ARiAu_ba6YLb4,ARywPAJX_gVFoD9Lfr1-uudpCh7xz60ckV_dXtANklSR4X8prs9GxtcUeL9itXNpNvNrCbPhcUsfoIcn372GYx9nSjMUvDLSe7JftvF558VrSGrIxG_4g8STdoAyXI0nhsxJjJdR_aZlNIB28uQKjE_7ilw6bM33s4F1uchv7mQDpppiFENZ,
237,Blind Butcher,"4058 18th Street A, San Francisco",37.76113109999999,-122.4341746,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,171,ChIJ2eGrYB9_j4ARQ20xMQCbGiM,ARywPAKfEZKtC77KKyXSj8wXYctAfonWgD8nYICEeqKTekZI4xvQk85FIGQLzhkJd07V3TPzAwSUmw1R65t7yBi3Ly4th8plK-nGaiUzJBkI8d9O6Zoq59qMqcqmCFd3eKpn96JroUYQT6R4EmL5D_UM2NsNHe4BNM-TZfZSne_-btMXTNTk,
238,Blind Butcher,"4058 18th Street A, San Francisco",37.76113109999999,-122.4341746,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,171,ChIJ2eGrYB9_j4ARQ20xMQCbGiM,ARywPAKfEZKtC77KKyXSj8wXYctAfonWgD8nYICEeqKTekZI4xvQk85FIGQLzhkJd07V3TPzAwSUmw1R65t7yBi3Ly4th8plK-nGaiUzJBkI8d9O6Zoq59qMqcqmCFd3eKpn96JroUYQT6R4EmL5D_UM2NsNHe4BNM-TZfZSne_-btMXTNTk,
239,Blind Butcher,"4058 18th Street A, San Francisco",37.76113109999999,-122.4341746,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,171,ChIJ2eGrYB9_j4ARQ20xMQCbGiM,ARywPAKfEZKtC77KKyXSj8wXYctAfonWgD8nYICEeqKTekZI4xvQk85FIGQLzhkJd07V3TPzAwSUmw1R65t7yBi3Ly4th8plK-nGaiUzJBkI8d9O6Zoq59qMqcqmCFd3eKpn96JroUYQT6R4EmL5D_UM2NsNHe4BNM-TZfZSne_-btMXTNTk,
240,Blind Butcher,"4058 18th Street A, San Francisco",37.76113109999999,-122.4341746,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,171,ChIJ2eGrYB9_j4ARQ20xMQCbGiM,ARywPAKfEZKtC77KKyXSj8wXYctAfonWgD8nYICEeqKTekZI4xvQk85FIGQLzhkJd07V3TPzAwSUmw1R65t7yBi3Ly4th8plK-nGaiUzJBkI8d9O6Zoq59qMqcqmCFd3eKpn96JroUYQT6R4EmL5D_UM2NsNHe4BNM-TZfZSne_-btMXTNTk,
241,MR.HEN,"4039 18th Street, San Francisco",37.7608414,-122.4336963,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJ_4xKCbl_j4AR2NX_HHofblU,,
242,MR.HEN,"4039 18th Street, San Francisco",37.7608414,-122.4336963,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJ_4xKCbl_j4AR2NX_HHofblU,,
243,MR.HEN,"4039 18th Street, San Francisco",37.7608414,-122.4336963,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJ_4xKCbl_j4AR2NX_HHofblU,,
244,MR.HEN,"4039 18th Street, San Francisco",37.7608414,-122.4336963,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,,,ChIJ_4xKCbl_j4AR2NX_HHofblU,,
245,Hungry Hub,"4039 18th Street, San Francisco",37.7608414,-122.4336963,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,8,ChIJaXBuJgd_j4ARmGEVBb4iOOU,ARywPAKJAGOuCsDJMhEvNzYB24t3DXjMdq6wrbHKI600Mk8Nworws5kI0ScsNWwLlg-mS0KgZ5TKRXyzZcNRFAGVT8Tx3MOvMEdkz2zS0wnROE888kJJqsSI9TgPXk1WOoIEkdxoVpEJHLoLN-kA56FsjxEknJmAlaiXos-nmv2W_XRrWgyI,2
246,Hungry Hub,"4039 18th Street, San Francisco",37.7608414,-122.4336963,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,8,ChIJaXBuJgd_j4ARmGEVBb4iOOU,ARywPAKJAGOuCsDJMhEvNzYB24t3DXjMdq6wrbHKI600Mk8Nworws5kI0ScsNWwLlg-mS0KgZ5TKRXyzZcNRFAGVT8Tx3MOvMEdkz2zS0wnROE888kJJqsSI9TgPXk1WOoIEkdxoVpEJHLoLN-kA56FsjxEknJmAlaiXos-nmv2W_XRrWgyI,2
247,Hungry Hub,"4039 18th Street, San Francisco",37.7608414,-122.4336963,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,8,ChIJaXBuJgd_j4ARmGEVBb4iOOU,ARywPAKJAGOuCsDJMhEvNzYB24t3DXjMdq6wrbHKI600Mk8Nworws5kI0ScsNWwLlg-mS0KgZ5TKRXyzZcNRFAGVT8Tx3MOvMEdkz2zS0wnROE888kJJqsSI9TgPXk1WOoIEkdxoVpEJHLoLN-kA56FsjxEknJmAlaiXos-nmv2W_XRrWgyI,2
248,Hungry Hub,"4039 18th Street, San Francisco",37.7608414,-122.4336963,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.4,8,ChIJaXBuJgd_j4ARmGEVBb4iOOU,ARywPAKJAGOuCsDJMhEvNzYB24t3DXjMdq6wrbHKI600Mk8Nworws5kI0ScsNWwLlg-mS0KgZ5TKRXyzZcNRFAGVT8Tx3MOvMEdkz2zS0wnROE888kJJqsSI9TgPXk1WOoIEkdxoVpEJHLoLN-kA56FsjxEknJmAlaiXos-nmv2W_XRrWgyI,2
249,Rooster & Rice,"4039 18th Street, San Francisco",37.7608414,-122.4336963,meal_takeaway,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.1,61,ChIJo-bomWF_j4ARQlEKrrY3TnE,ARywPAKhRGRChgCHeERP02U1EZyl3nB4lXQAkE7aEca2lWBa0thfhM3LE1EK3SztejDFPQxKwVIP1xwNZ9t3iE0kNxSyv-NyOhHr5ozEWv5g7Q2qjyBRWnOKUSowB2WSYJkpfV3uR3-9za-NFEmH1eWIqXMg4rTJ_Qe654f0U-4WNPjkTfvt,1
250,Rooster & Rice,"4039 18th Street, San Francisco",37.7608414,-122.4336963,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.1,61,ChIJo-bomWF_j4ARQlEKrrY3TnE,ARywPAKhRGRChgCHeERP02U1EZyl3nB4lXQAkE7aEca2lWBa0thfhM3LE1EK3SztejDFPQxKwVIP1xwNZ9t3iE0kNxSyv-NyOhHr5ozEWv5g7Q2qjyBRWnOKUSowB2WSYJkpfV3uR3-9za-NFEmH1eWIqXMg4rTJ_Qe654f0U-4WNPjkTfvt,1
251,Rooster & Rice,"4039 18th Street, San Francisco",37.7608414,-122.4336963,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.1,61,ChIJo-bomWF_j4ARQlEKrrY3TnE,ARywPAKhRGRChgCHeERP02U1EZyl3nB4lXQAkE7aEca2lWBa0thfhM3LE1EK3SztejDFPQxKwVIP1xwNZ9t3iE0kNxSyv-NyOhHr5ozEWv5g7Q2qjyBRWnOKUSowB2WSYJkpfV3uR3-9za-NFEmH1eWIqXMg4rTJ_Qe654f0U-4WNPjkTfvt,1
252,Rooster & Rice,"4039 18th Street, San Francisco",37.7608414,-122.4336963,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.1,61,ChIJo-bomWF_j4ARQlEKrrY3TnE,ARywPAKhRGRChgCHeERP02U1EZyl3nB4lXQAkE7aEca2lWBa0thfhM3LE1EK3SztejDFPQxKwVIP1xwNZ9t3iE0kNxSyv-NyOhHr5ozEWv5g7Q2qjyBRWnOKUSowB2WSYJkpfV3uR3-9za-NFEmH1eWIqXMg4rTJ_Qe654f0U-4WNPjkTfvt,1
253,Rooster & Rice,"4039 18th Street, San Francisco",37.7608414,-122.4336963,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.1,61,ChIJo-bomWF_j4ARQlEKrrY3TnE,ARywPAKhRGRChgCHeERP02U1EZyl3nB4lXQAkE7aEca2lWBa0thfhM3LE1EK3SztejDFPQxKwVIP1xwNZ9t3iE0kNxSyv-NyOhHr5ozEWv5g7Q2qjyBRWnOKUSowB2WSYJkpfV3uR3-9za-NFEmH1eWIqXMg4rTJ_Qe654f0U-4WNPjkTfvt,1
254,Pizzalicious,"417 Castro Street, San Francisco",37.7621903,-122.4349432,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.4,9,ChIJjULX57h_j4ARvzhS6ooJVAo,ARywPAIYkhhHUj2CCvgNK9hLCdmfjd8NIl-TDX675C1nkeuShGBCJpgWU-Nmqkf1A7nl0F8vbxKyThSyaFGfUGdLq86gdiAvIenxl3fUorgLeFTuX1fm_FshBBnMm7v6zANLD6fYcbuLPBMt0b6iWP4djYF4TudXWX7UzIy0CLaQvg0zQ31x,
